path	kind	origin_url	head_branch	default_branch	dirty_tracked	untracked	porcelain_before	porcelain_after	size_mb	first_commit_date	last_commit_date	commit_count	newest_file_mtime	readme_title	funnel_rule	funnel_rule_strict	dup_group	fetch	head_in_default	dotgit_birth	status_err	dirty_class
/Users/ivanyakovlev/Documents/GitHub/materials-wt/sajt-cveta-i-setka	worktree	https://github.com/d1-d57/materials.git	zahod/sajt-cveta-i-setka	main	0	1	1	1	316.0	2026-06-13T16:24	2026-09-14T12:17	1550	2026-09-14T12:16	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-09-14T12:11		scratch-only
/Users/ivanyakovlev/Documents/GitHub/materials-wt/sajt-kursa	worktree	https://github.com/d1-d57/materials.git	(detached)	main	0	0	0	0	311.7	2026-06-13T16:24	2026-08-22T17:20	1376	2026-08-22T17:20	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R1-ok	R1-ok		ok	no	2026-08-20T00:12		
/Users/ivanyakovlev/Documents/GitHub/materials-wt/sluzhebnye-slajdy	worktree	https://github.com/d1-d57/materials.git	zahod/sluzhebnye-slajdy	main	1	0	1	1	278.9	2026-06-13T16:24	2026-08-15T15:20	1241	2026-08-15T15:18	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-08-15T14:30		generated-only
/Users/ivanyakovlev/Documents/GitHub/materials-wt/solver-v3-dyhanie	worktree	https://github.com/d1-d57/materials.git	zahod/solver-v3-dyhanie	main	0	27	27	27	263.2	2026-06-13T16:24	2026-08-07T23:38	853	2026-08-07T23:37	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-08-07T22:59		work
/Users/ivanyakovlev/Documents/GitHub/materials-wt/vlit-i-uspokoitsya	worktree	https://github.com/d1-d57/materials.git	zahod/vlit-i-uspokoitsya	main	0	0	0	0	306.1	2026-06-13T16:24	2026-08-16T13:08	1342	2026-08-16T13:12	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R2-push	R2-push		ok	no	2026-08-16T13:12		
/Users/ivanyakovlev/Documents/GitHub/materials-wt/vlitie-i-vitrina-kursa	worktree	https://github.com/d1-d57/materials.git	zahod/vlitie-i-vitrina-kursa	main	0	0	0	0	305.8	2026-06-13T16:24	2026-08-16T02:50	1326	2026-08-16T02:49	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R2-push	R2-push		ok	no	2026-08-16T02:12		
/Users/ivanyakovlev/Documents/GitHub/materials	main	https://github.com/d1-d57/materials.git	arka/mat-kostyak	main	40	107	147	147	1020.4	2026-06-13T16:24	2026-09-24T17:37	1647	2026-09-24T17:37	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-06-13T16:24		work
/Users/ivanyakovlev/Documents/GitHub/materials/carshering/carsharing_archive	main	none	master	none	5	1	6	6	0.7	2026-06-25T00:30	2026-06-25T16:00	6	2026-06-25T19:33	README — единый вход и индекс проекта «Каршеринг-ценообразование»	R3-park	R3-park		no-origin		2026-06-25T03:30		work
/Users/ivanyakovlev/Documents/GitHub/matproekty-179-stranica	main	https://github.com/d1-d57/projects.git	main	main	0	0	0	0	0.8	2026-08-29T15:52	2026-09-18T23:38	36	2026-09-18T23:38	matproekty-179-stranica	R1-ok	R1-ok		ok	yes	2026-08-29T17:52		
/Users/ivanyakovlev/Documents/GitHub/matproekty-179-wt/obyavlenie-a4	worktree	https://github.com/d1-d57/matproekty-179.git	(detached)	main	0	0	0	0	6.6	2026-08-27T21:14	2026-09-10T21:23	106	2026-09-10T21:22	matproekty-179	R9-wt-done	R1-ok		ok	yes	2026-09-10T20:33		
/Users/ivanyakovlev/Documents/GitHub/matproekty-179-wt/razdel-shkolnikam	worktree	https://github.com/d1-d57/matproekty-179.git	(detached)	main	0	0	0	0	34.7	2026-08-27T21:14	2026-09-05T03:33	38	2026-09-05T03:39	matproekty-179	R9-wt-done	R1-ok		ok	yes	2026-09-05T02:27		
/Users/ivanyakovlev/Documents/GitHub/matproekty-179	main	https://github.com/d1-d57/matproekty-179.git	zahod/nepodtverzhdennye	main	5	4	9	9	44.6	2026-08-27T21:14	2026-09-20T23:51	228	2026-09-21T00:07	matproekty-179	R3-park	R3-park		ok	no	2026-08-27T23:14		work
/Users/ivanyakovlev/Documents/GitHub/moskva	main	https://github.com/d1-d57/moskva.git	main	main	0	0	0	0	2.4	2026-09-06T00:14	2026-09-24T16:09	32	2026-09-24T16:06	Москва — картотека коротких заходов	R1-ok	R1-ok		ok	yes	2026-09-06T00:11		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B1-test-organizator	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/B1-test-organizator	main	0	0	0	0	61.6	2026-09-02T07:05	2026-09-23T00:35	1162	2026-09-23T00:35	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T00:21		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B1-v14-vid	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/B1-v14-vid	main	1	0	1	1	65.9	2026-09-02T07:05	2026-09-23T01:43	1194	2026-09-23T02:05	spetsmat-bot	R3-park	R3-park		ok	no	2026-09-23T00:21		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B1-v16-dolgi	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	67.3	2026-09-02T07:05	2026-09-23T07:44	1286	2026-09-23T07:44	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T06:29		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B1-v21-konduit	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/B1-v21-konduit	main	0	0	0	0	65.9	2026-09-02T07:05	2026-09-23T01:04	1167	2026-09-23T01:04	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T00:21		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-sw4-ekspluatacia	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	62.8	2026-09-02T07:05	2026-09-23T06:36	1264	2026-09-23T06:35	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T05:50		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-sw5-doc-protiv-koda	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	68.0	2026-09-02T07:05	2026-09-23T08:34	1391	2026-09-23T08:34	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T08:08		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-sw5-ekspluatacia-ostatok	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	63.4	2026-09-02T07:05	2026-09-23T07:02	1315	2026-09-23T07:02	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T06:47		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-sw5-izmereniya-i-doc	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	67.8	2026-09-02T07:05	2026-09-23T08:05	1361	2026-09-23T08:05	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T07:43		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-sw5-listki-importer	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	67.6	2026-09-02T07:05	2026-09-23T07:36	1330	2026-09-23T07:36	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T07:10		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-sw5-vhody-i-privatnost	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	63.6	2026-09-02T07:05	2026-09-23T08:11	1371	2026-09-23T08:11	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T07:58		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v10-ochered	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/B2-v10-ochered	main	0	0	0	0	62.5	2026-09-02T07:05	2026-09-23T05:15	1215	2026-09-23T05:15	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T05:14		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v11-verdikty	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	62.5	2026-09-02T07:05	2026-09-23T05:17	1219	2026-09-23T05:17	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T05:16		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v12-uroki	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	62.9	2026-09-02T07:05	2026-09-23T05:41	1233	2026-09-23T05:41	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T05:18		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v14-raskladka	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	66.9	2026-09-02T07:05	2026-09-23T06:21	1212	2026-09-23T06:21	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T05:07		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v15-listki	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	67.1	2026-09-02T07:05	2026-09-23T06:25	1265	2026-09-23T06:24	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T06:03		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v18-skrytaya-kletka	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	71.0	2026-09-02T07:05	2026-09-23T06:02	1215	2026-09-23T06:02	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T05:07		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v2-rychag-verstki	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	69.7	2026-09-02T07:05	2026-09-23T07:50	1307	2026-09-23T07:50	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T06:34		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v22-auditoriya	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	67.9	2026-09-02T07:05	2026-09-23T08:49	1364	2026-09-23T08:49	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T07:46		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/B2-v3-hranenie	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	62.5	2026-09-02T07:05	2026-09-23T05:09	1210	2026-09-23T05:09	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T05:07		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/C-4d-ubrat	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/C-4d-ubrat	main	0	0	0	0	66.0	2026-09-02T07:05	2026-09-23T17:34	1443	2026-09-23T17:34	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T16:50		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/C-kabinet-shkolnika	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/C-kabinet-shkolnika	main	0	0	0	0	70.3	2026-09-02T07:05	2026-09-23T18:56	1465	2026-09-23T18:56	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T16:50		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/C-urok-raspredelenie	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/C-urok-raspredelenie	main	0	0	0	0	111.9	2026-09-02T07:05	2026-09-24T00:47	1551	2026-09-24T00:47	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T23:25		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/C-v1-zapis	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/C-v1-zapis	main	0	0	0	0	71.5	2026-09-02T07:05	2026-09-23T21:56	1510	2026-09-23T21:56	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T16:50		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/C-v4-mobilnye-dyry	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	73.5	2026-09-02T07:05	2026-09-24T06:19	1640	2026-09-24T06:19	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T16:50		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/C-v5-odno-okno	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/C-v5-odno-okno	main	0	0	0	0	295.9	2026-09-02T07:05	2026-09-23T23:04	1534	2026-09-23T23:04	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T16:50		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/C-v7-kabinet-istochnik	worktree	https://github.com/d1-d57/spetsmat-179.git	(detached)	main	0	0	0	0	140.4	2026-09-02T07:05	2026-09-23T18:47	1462	2026-09-23T18:47	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-23T16:50		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/P1-yadro	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/P1-yadro	main	0	0	0	0	24.5	2026-09-02T07:05	2026-09-02T09:32	9	2026-09-02T09:31	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-02T08:23		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/P16-eksport	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/P16-eksport	main	0	0	0	0	1.5	2026-09-02T07:05	2026-09-02T16:15	49	2026-09-02T16:15	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-02T10:48		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/P17-konstanty	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/P17-konstanty	main	0	0	0	0	2.4	2026-09-02T07:05	2026-09-02T14:24	97	2026-09-02T14:26	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-02T12:26		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/R1-foto	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/R1-foto	main	0	1	1	1	6.2	2026-09-02T07:05	2026-09-03T00:53	268	2026-09-03T00:53	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-02T20:35		scratch-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/R2-slovar	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/R2-slovar	main	1	0	1	1	4.9	2026-09-02T07:05	2026-09-02T23:17	265	2026-09-03T00:56	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-02T20:38		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/R3-istochniki	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/R3-istochniki	main	0	0	0	0	5.0	2026-09-02T07:05	2026-09-02T20:37	261	2026-09-02T22:09	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-02T20:40		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/S1-slot-i-routy	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/S1-slot-i-routy	main	0	1	1	1	11.9	2026-09-02T07:05	2026-09-04T18:13	347	2026-09-04T18:16	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-04T17:11		scratch-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/TEST-uchitel	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/TEST-uchitel	main	0	0	0	0	60.7	2026-09-02T07:05	2026-09-22T21:31	1085	2026-09-22T21:31	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-22T20:49		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/V0-sekrety	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/V0-sekrety	main	0	0	0	0	60.5	2026-09-02T07:05	2026-09-22T20:55	1084	2026-09-22T20:54	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-22T20:51		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/V14-raspredelenie	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/V14-raspredelenie	main	0	0	0	0	145.4	2026-09-02T07:05	2026-09-22T22:01	1083	2026-09-22T22:03	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-22T20:48		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/V19V20-rezervy	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/V19V20-rezervy	main	0	0	0	0	60.6	2026-09-02T07:05	2026-09-22T22:01	1087	2026-09-22T22:01	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-22T20:45		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/admin-svoyo	worktree	https://github.com/d1-d57/spetsmat-179.git	pravka/admin-svoyo	main	1	0	1	1	26.5	2026-09-02T07:05	2026-09-07T12:51	524	2026-09-07T12:51	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-07T12:50		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/aktualnyj-listok-naverh-i-dedlajn	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/aktualnyj-listok-naverh-i-dedlajn	main	0	0	0	0	26.5	2026-09-02T07:05	2026-09-07T05:03	508	2026-09-07T05:08	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-07T04:39		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/bekap-avtorizacia	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/bekap-avtorizacia	main	0	0	0	0	28.8	2026-09-02T07:05	2026-09-08T22:44	628	2026-09-08T22:48	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-08T22:18		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/bekapy	worktree	https://github.com/d1-d57/spetsmat-179.git	volna17-bekapy	main	0	0	0	0	54.7	2026-09-02T07:05	2026-09-21T21:12	1067	2026-09-21T21:12	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-21T20:58		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/bystro-i-bezopasno	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/bystro-i-bezopasno	main	2	0	2	2	28.1	2026-09-02T07:05	2026-09-08T14:32	587	2026-09-08T14:34	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-08T14:22		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/data-i-istoria-kletki	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/data-i-istoria-kletki	main	2	0	2	2	30.5	2026-09-02T07:05	2026-09-10T02:31	655	2026-09-10T02:46	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-10T01:51		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/dozabivka-dolgov-sklejki	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/dozabivka-dolgov-sklejki	main	0	0	0	0	26.2	2026-09-02T07:05	2026-09-05T01:57	478	2026-09-05T02:03	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-05T01:33		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/drawio	worktree	https://github.com/d1-d57/spetsmat-179.git	volna17-drawio	main	0	0	0	0	59.6	2026-09-02T07:05	2026-09-21T18:11	1062	2026-09-21T18:10	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-21T18:00		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/dver-sekretov-spisok	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/dver-sekretov-spisok	main	0	0	0	0	60.8	2026-09-02T07:05	2026-09-22T21:57	1127	2026-09-22T21:57	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-22T21:41		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/gejt-pravda	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/gejt-pravda	main	0	0	0	0	50.0	2026-09-02T07:05	2026-09-10T12:30	753	2026-09-10T12:33	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-10T10:46		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/glavnaya-i-stranicy-listkov	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/glavnaya-i-stranicy-listkov	main	9	0	9	9	18.5	2026-09-02T07:05	2026-09-04T18:00	354	2026-09-04T17:53	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-04T17:23		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/istoria-zanyatij	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/istoria-zanyatij	main	0	0	0	0	30.7	2026-09-02T07:05	2026-09-10T04:38	701	2026-09-10T04:42	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-10T04:09		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/kabinet-na-den	worktree	https://github.com/d1-d57/spetsmat-179.git	pravka/kabinet-na-den	main	1	0	1	1	26.5	2026-09-02T07:05	2026-09-07T12:38	523	2026-09-07T12:38	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-07T12:38		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/kabinet-plitki	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/kabinet-plitki	main	0	0	0	0	49.7	2026-09-02T07:05	2026-09-11T12:10	962	2026-09-11T12:10	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-11T11:22		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/kanal-diagnostika	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/kanal-diagnostika	main	0	1	1	1	29.9	2026-09-02T07:05	2026-09-10T05:30	642	2026-09-10T05:33	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-10T05:17		scratch-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/kanon-verstki	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/kanon-verstki	main	2	0	2	2	30.1	2026-09-02T07:05	2026-09-10T01:45	645	2026-09-10T01:45	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-10T00:57		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/karkas-menyu-kabinet	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/karkas-menyu-kabinet	main	0	0	0	0	49.9	2026-09-02T07:05	2026-09-10T11:16	743	2026-09-10T11:18	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-10T10:46		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/konduit-na-prosmotr	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/konduit-na-prosmotr	main	1	1	2	2	22.8	2026-09-02T07:05	2026-09-07T05:41	517	2026-09-07T05:57	spetsmat-bot	R3-park	R3-park		ok	yes	2026-09-07T05:29		work
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/konduit-panel	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/konduit-panel	main	0	1	1	1	51.1	2026-09-02T07:05	2026-09-10T11:23	745	2026-09-10T11:25	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-10T10:46		scratch-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/konduit-shirina	worktree	https://github.com/d1-d57/spetsmat-179.git	pravka/konduit-shirina	main	1	0	1	1	26.5	2026-09-02T07:05	2026-09-07T11:56	521	2026-09-07T11:55	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-07T11:54		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/konduit-vid	worktree	https://github.com/d1-d57/spetsmat-179.git	pravka/konduit-vid	main	1	0	1	1	26.5	2026-09-02T07:05	2026-09-07T11:45	520	2026-09-07T11:45	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-07T11:35		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/lichnaya-stranica-prepodavatelya	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/lichnaya-stranica-prepodavatelya	main	0	0	0	0	26.4	2026-09-02T07:05	2026-09-07T04:54	506	2026-09-07T05:03	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-07T04:39		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/lichnoe-v-kartochke	worktree	https://github.com/d1-d57/spetsmat-179.git	pravka/lichnoe-v-kartochke	main	1	0	1	1	26.5	2026-09-02T07:05	2026-09-07T12:37	522	2026-09-07T12:36	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-07T12:35		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/listki-kak-baza-zadach	worktree	https://github.com/d1-d57/spetsmat-179.git	listki-kak-baza-zadach	main	0	0	0	0	30.4	2026-09-02T07:05	2026-09-07T13:43	532	2026-09-07T13:43	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-07T13:29		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/listok17alef	worktree	https://github.com/d1-d57/spetsmat-179.git	volna17-listok17alef	main	0	0	0	0	54.6	2026-09-02T07:05	2026-09-21T15:00	1060	2026-09-21T17:30	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-21T17:30		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/moi-stroki	worktree	https://github.com/d1-d57/spetsmat-179.git	pravka/moi-stroki	main	1	0	1	1	26.5	2026-09-02T07:05	2026-09-07T12:56	525	2026-09-07T12:56	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-07T12:56		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/nadzor-zvonit	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/nadzor-zvonit	main	0	1	1	1	48.4	2026-09-02T07:05	2026-09-11T01:54	860	2026-09-11T01:53	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-11T00:54		scratch-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/oblozhka-listok	worktree	https://github.com/d1-d57/spetsmat-179.git	pravka/oblozhka-listok	main	1	0	1	1	26.5	2026-09-02T07:05	2026-09-07T11:30	519	2026-09-07T11:29	spetsmat-bot	R10-wt-residue	R3-park		ok	yes	2026-09-07T11:19		generated-only
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/pages-i-materialy	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/pages-i-materialy	main	0	0	0	0	28.4	2026-09-02T07:05	2026-09-08T19:34	607	2026-09-08T19:34	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-08T19:18		
/Users/ivanyakovlev/Documents/GitHub/spetsmat-bot-wt/paroli-shkolnikov	worktree	https://github.com/d1-d57/spetsmat-179.git	zahod/paroli-shkolnikov	main	0	0	0	0	31.0	2026-09-02T07:05	2026-09-10T06:20	728	2026-09-10T06:31	spetsmat-bot	R9-wt-done	R1-ok		ok	yes	2026-09-10T05:50		
